Unnamed: 0,Title,Video ID,Published At,Keyword,Likes,Comments,Views,pop_score
1394,All of Biology in 9 minutes,ax0yjzbSBa4,2020/7/16,biology,56774,2220,1011277,0.002350169782541437
1395,Biology 1010 Lecture 1 Intro to Biology,Q8ijKtdIRMQ,2017/1/11,biology,5902,274,313847,0.00026949343103729905
1396,Biology: Cell Structure I Nucleus Medical Media,URUJD5NEXC8,2015/3/18,biology,396477,10721,23925458,0.014998008673192826
1397,Biology - Intro to Cell Structure - Quick Review!,vwAJ8ByQH2U,2018/9/30,biology,14687,328,689762,0.0005264001895863178
1398,Stroll Through the Playlist (a Biology Review),7xeFP0SEDdc,2019/4/15,biology,19915,1101,1471735,0.0010130358240814281
1399,What is Biology?,6v8djXa-IPQ,2017/11/19,biology,4293,110,287879,0.0001621628850747806
1400,The Insane Biology of: The Octopus,mFP_AjJeP-M,2020/11/14,biology,226135,15445,9629509,0.012836188770509184
1401,Biologist Answers Biology Questions From Twitter | Tech Support | WIRED,HdwzJLTLFqc,2021/11/25,biology,128800,4481,3526040,0.005110649069676658
1402,Biologist Explains One Concept in 5 Levels of Difficulty - CRISPR | WIRED,sweN8d4_MUg,2017/5/24,biology,105414,6858,3863719,0.00578747997175364
1403,Quantum Biology: The Hidden Nature of Nature,ADiql3FG5is,2015/9/17,biology,65182,4679,9897790,0.004170912694291816
1404,The Insane Biology of: The Dragonfly,iJi61NAIsjs,2021/8/28,biology,104645,7091,3455728,0.00589681449099626
1405,2021&#39;s Breakthroughs in Neuroscience and Other Biology,1tOx_Vh5diE,2021/12/21,biology,35432,528,832026,0.001177652391971026
1406,The Insane Biology of: Hammerhead Sharks,lgTbQlfOSKE,2021/5/1,biology,103946,4516,3779069,0.004544042630908326
1407,Biologist Answers More Biology Questions From Twitter | Tech Support | WIRED,qPKHna_P9zE,2022/6/22,biology,41293,1941,1194593,0.0018698048210752719
1408,Map of Biology,wENhHnJI1ys,2017/12/9,biology,26530,818,602137,0.00100940329203003
1409,DNA Structure and Replication: Crash Course Biology #10,8kK2zwjRV0M,2012/4/2,biology,85704,4481,8639567,0.004347022167348003
1410,1. Introduction to Human Behavioral Biology,NNnIGh9g6fA,2011/2/1,biology,310947,15981,14800155,0.014867183375223617
1411,The Insane Biology of: The Orca,GimCcrwYxdE,2021/12/18,biology,83509,5086,2954971,0.004392763236011341
1412,Cartoon x nublu x Gameboy Tetris - Biology [NCS Release] (Official Music Video),OcNV3UeesoU,2021/6/19,biology,45821,2121,2359653,0.0020860536413012843
1413,What Are the New Discoveries in Human Biology? - with Dan Davis,SqrRW3CMOzo,2021/9/9,biology,5000,293,252524,0.00025885823779067815
1414,The Insane Biology of: The Axolotl,bFkIG9S2Mmg,2021/10/16,biology,46953,1690,1743151,0.0018987808784570687
1415,Biomolecules (Updated),YO244P1e9QM,2016/2/12,biology,65238,2121,5323008,0.0026730899762964846
1416,Web of Complex Biology | Science Documentary | Bill Nye,XQgvsXQ6AyE,2019/6/6,biology,621,44,55643,3.7212149606521794e-05
1417,The Insane Biology of: The Venus Flytrap,CAUOhG_c4Go,2022/1/29,biology,16576,787,452937,0.0007541183308243703
1418,The Insane Biology of: Ant Colonies,VLBDVXLiWxQ,2021/2/6,biology,31665,1649,1045672,0.0015170241819375426
1419,The Insane Biology of: The Platypus,Wh2du5SOjmY,2021/6/26,biology,26731,1303,1251200,0.0012451164374105619
1420,Carbon... SO SIMPLE: Crash Course Biology #1,QnQe0xW_JY4,2012/1/30,biology,74180,7794,7556654,0.005974229322700265
1421,Pi&#39;erre Bourne - Biology 101 [Official Audio],WpbUnPTAoB4,2021/6/11,biology,18852,750,767162,0.0007953229381804149
1422,The Insane Biology of: The Electric Eel,vsQYI5Ajwp4,2022/7/30,biology,15317,613,319489,0.0006412514575858588
1423,&#39;Amphiterra&#39; Explained | Speculative Biology,pJ41WRSrrOo,2022/3/4,biology,29562,2363,595608,0.0018716035167650946
1424,Biological Molecules - You Are What You Eat: Crash Course Biology #3,H8WJ2KENlK0,2012/2/13,biology,62343,4145,6225136,0.0036149939647471684
1425,Girls Aloud - Biology,bBPtP4t2J1k,2009/6/26,biology,18353,2560,7073338,0.002213554836958165
1426,Biologist Answers Even More Biology Questions From Twitter | Tech Support | WIRED,dgEYV2s8Pg4,2022/6/24,biology,23783,1290,513747,0.0011616131761329651
1427,Photosynthesis: Crash Course Biology #8,sQK3Yr4Sc_k,2012/3/19,biology,74324,6294,7428280,0.005071845981053203
1428,The Insane Biology of: The Harpy Eagle,R1HAEGyk4Co,2022/4/30,biology,29581,1264,1097006,0.0012846079167675556
1429,ATP &amp; Respiration: Crash Course Biology #7,00jbG_cfGuQ,2012/3/12,biology,96215,6430,9552698,0.005592777279720337
1430,How Much Do You Know About &quot;BIOLOGY&quot;?ð±| QUIZ/TRIVIA/QUESTIONS,vXp9xKwUihM,2020/6/20,biology,1519,124,90926,9.885723852958152e-05
1431,&#39;Exobiotica&#39; Explained | Speculative Biology,HSVUtNRNcS4,2022/4/1,biology,17977,564,383734,0.0006873544732460473
1432,Evolution from ape to man. From Proconsul to Homo heidelbergensis,SGxDv7XybSo,2019/8/18,biology,116596,43591,11792862,0.029876468750525704
1433,Biology: Digestive System Video,bo2Ape8JHqA,2009/2/16,biology,132214,5981,17716356,0.006582720925442071
1434,Eukaryopolis - The City of Animal Cells: Crash Course Biology #4,cj8dDTHGJBY,2012/2/20,biology,47947,3075,5054426,0.0027342028321304507
1435,&#39;Draconology&#39; Explained | Dragon Biology,NXlTO0dti3k,2021/10/7,biology,43511,1773,747705,0.0018333057803648245
1436,Water - Liquid Awesome: Crash Course Biology #2,HVT3Y3_gHGg,2012/2/6,biology,48317,3805,4613023,0.003122635261509626
1437,Cell Biology | DNA Replication ð§¬,xvWdIi6_fGg,2021/3/29,biology,13733,626,489332,0.0006144886702744823
1438,Evo-Devo (Despacito Biology Parody) | A Capella Science,ydqReeTV_vk,2017/9/23,biology,132562,6384,4418714,0.006084514389814126
1439,The Biology Behind Bonsai Trees,jxg-N7Ld3H0,2022/2/1,biology,44755,3214,1152562,0.0026225791435072884
1440,Taxonomy: Life&#39;s Filing System - Crash Course Biology #19,F38BmgPcZ_I,2012/6/4,biology,28907,2438,2767666,0.0019626069114760543
1441,Physics - Basic Introduction,b1t41Q3xRM8,2020/12/30,physics,42848,1350,1778635,0.0016610878466213888
1442,The Mind Bending Story Of Quantum Physics (Part 1/2) | Spark,ISdBAf-ysI0,2018/3/20,physics,68035,5549,7209027,0.004538430161557597
1443,All physics explained in 15 minutes (worth remembering),TTHazQeM8v8,2020/8/7,physics,152531,3469,3270832,0.0053684922564139455
1444,2021&#39;s Biggest Breakthroughs in Physics,FMM7GWnAv0A,2021/12/22,physics,44412,1210,1346386,0.0016383731531573686
1445,What is Physics?,yWMKYID5fr8,2016/1/24,physics,12527,414,787667,0.0005036336930420953
1446,What If Physics IS NOT Describing Reality?,v-aP1J-BdvE,2022/6/1,physics,29773,3299,880432,0.0024543911819073874
1447,Dr. Michio Kaku Answers Physics Questions From Twitter | Tech Support | WIRED,bUmULlGACEI,2021/7/29,physics,126685,4633,2817851,0.0051092882084631365
1448,"01 - Introduction to Physics, Part 1 (Force, Motion &amp; Energy) - Online Physics Course",i_CijGuk7fw,2018/8/28,physics,22310,1177,1071023,0.001085019953632785
1449,Physicist Explains Dimensions in 5 Levels of Difficulty | WIRED,3KC32Vymo0Q,2019/10/16,physics,237869,19276,8445210,0.015212890780867131
1450,The Map of Physics,ZihywtixUYo,2016/11/28,physics,236557,5640,4696990,0.008393666380747287
1451,Neil deGrasse Tyson Explains The Weirdness of Quantum Physics,SDxzZHSBhw0,2021/3/13,physics,19509,1072,928585,0.0009706768455184785
1452,Physics expert explains how NASA got sound from a black hole,jKvjvW6a62c,2022/8/24,physics,3379,1381,132960,0.0009546094527708413
1453,Quantum Physics for 7 Year Olds | Dominic Walliman | TEDxEastVan,ARWBdfWpDyc,2016/5/24,physics,49795,2177,2796778,0.0022148304685684706
1454,5 Fun Physics Phenomena,1Xp_imnO6WE,2014/8/6,physics,95001,7668,6312772,0.006141931078046822
1455,Will Constructor Theory REWRITE Physics?,hYc97J2MZIo,2021/10/20,physics,40750,3577,1235556,0.0027763226304178576
1456,Physics Review - Basic Introduction,-6IgkG5yZfo,2017/1/2,physics,10959,525,844015,0.0005189534957413169
1457,Physicists At CERN Just Made A Terrifying Discovery That Changes Everything!,JpKoT9AgSJo,2022/7/10,physics,6813,69,485266,0.00023426604489848162
1458,3 Perplexing Physics Problems,K-Fc08X56R0,2019/11/20,physics,281680,11360,9033159,0.01186427521372006
1459,Einstein and the Quantum: Entanglement and Emergence,ntxC5KMC4y0,2022/3/31,physics,18403,1810,1429951,0.0013924800357708953
1460,Physicsâ?greatest mystery: Michio Kaku explains the God Equation | Big Think,B1GO1HPLp7Y,2021/6/6,physics,62098,6272,2889074,0.004749228195479206
1461,Michio Kaku: The Universe in a Nutshell (Full Presentation) | Big Think,0NbBjNiw4tk,2012/8/15,physics,296448,29736,19097087,0.022563467316233984
1462,Wireless Keyboard Prank HACK on Rich Kid Playing Fortnite! (N3ON),CN16j8AHHuk,2020/6/23,physics,191691,5795,3182375,0.007220569432261226
1463,The physics anomaly no one talks about: What&#39;s up with those neutrinos?,p118YbxFtGg,2021/9/18,physics,35004,2726,952869,0.0021760925633499627
1464,"8 Year Old LOST His GIRLFRIEND To A Rich Kid, So We Confronted Her... (Fortnite)",c0Ir6O1JB-I,2019/11/19,physics,673896,41869,14835017,0.035474964658857557
1465,The Map of Particle Physics | The Standard Model Explained,mYcLuWHzfmE,2021/5/1,physics,32717,1804,930267,0.0016166404502812478
1466,Thermodynamics: Crash Course Physics #23,4i1MUWJoI0U,2016/9/15,physics,20329,806,1331141,0.0008749669654904975
1467,7 AMAZING Physics Tricks That You Must See,IzQsYnLz2Gc,2018/1/26,physics,122180,1942,8705503,0.004322804702565777
1468,Physics experiments that changed the world â?with Suzie Sheehy,aXg3edeUrtc,2022/8/11,physics,2012,143,72517,0.00011743847723476662
1469,How Two Physicists Unlocked the Secrets of Two Dimensions,kpsu9_ql0-M,2022/8/16,physics,12994,521,234454,0.0005439438268280322
1470,What Does Quantum Physics Actually Tell Us About the World?,GBs8e2KRLDg,2022/7/20,physics,1346,198,106305,0.00014359990343990452
1471,Gifting a 9 Year Old MAX Battle Pass!,Ewp4HvlzNs0,2022/6/12,physics,7355,711,278584,0.0005422915081166365
1472,Can Life Really Be Explained By Physics? (featuring Prof. Brian Cox),k-vm3ZWnMWk,2022/4/8,physics,25394,2940,761574,0.0021738868586481
1473,Modern Physics || Modern Physics Full Lecture Course,3lTQqEehEhI,2020/9/14,physics,21123,560,745050,0.0007767959487518007
1474,Electric Charge: Crash Course Physics #25,TFlVWf8JX4A,2016/9/29,physics,26210,856,1875721,0.0010609609276179812
1475,When a physics teacher knows his stuff !!,77ZF50ve6rs,2016/3/4,physics,1194852,16417,42252029,0.03941573124144203
1476,Amazing Physics Toys/Gadgets 1,Y5dylh2aOiw,2022/2/26,physics,188472,5901,13829574,0.007546712265934348
1477,I Met RICH KID In Real Life...,pJpOxIksxXU,2021/8/6,physics,11961,334,495065,0.0004479742909405078
1478,What is the SchrÃ¶dinger Equation? A basic introduction to Quantum Mechanics,2WPA1L9uJqo,2022/4/14,physics,11420,896,596902,0.0007195060047957714
1479,Physicists At CERN Just Made An Incredible Discovery That Changes Everything,iDgJD-MarvU,2022/7/4,physics,10960,109,858731,0.000381560940544131
1480,Asking a Theoretical Physicist About the Physics of Consciousness | Roger Penrose &amp; Jordan Peterson,Qi9ys2j1ncg,2022/4/14,physics,31942,7562,1089328,0.005283791509101799
1481,I Made RICH KID Say **** For The First Time... (Fortnite),jxi-3WvWvGM,2020/12/28,physics,66353,2001,1546801,0.002507446721528502
1482,Kinematics In One Dimension - Physics,dHjWVlfNraM,2021/5/31,physics,7687,237,451843,0.000301155224451437
1483,"Frank Wilczek: Physics of Quarks, Dark Matter, Complexity, Life &amp; Aliens | Lex Fridman Podcast #187",LDTe8uFqbws,2021/5/29,physics,9154,1201,652244,0.0008806465358704284
1484,Minecraft Physics Had an Update..,SiHeMrHDlzs,2022/2/26,physics,11249,393,482269,0.00045198861743484187
1485,"Static &amp; Kinetic Friction, Tension, Normal Force, Inclined Plane &amp; Pulley System Problems - Physics",pL2YfC-22Uc,2016/8/29,physics,20361,770,1539948,0.0008705099573920808
1486,15 Craziest Things That Defy the Laws of Physics,dHsxkaxRfnE,2022/7/28,physics,12193,196,1267276,0.00046026857669062045
1487,"Newton&#39;s Law of Motion - First, Second &amp; Third - Physics",g550H4e5FCY,2017/1/9,physics,27575,971,1761493,0.0011334550471097824
1488,Leonard Susskind Marrying Quantum Physics &amp; General Relativity,4JXjqaN97IY,2022/6/18,physics,962,100,30388,7.522179548785448e-05
1489,How Trees Bend the Laws of Physics,BickMFHAZR0,2012/10/30,physics,139552,7764,4235793,0.0069288730964370635
1490,"RICH KID Tried To DATE My CRUSH, So I Did This... (Fortnite)",V2dPq92LToE,2020/1/26,physics,159719,4673,2029047,0.005952416495747888
1491,What is Computer Science?,Tzl0ELY_TiM,2017/2/28,computer science,26902,1190,1248957,0.0011942746351924676
1492,100+ Computer Science Concepts Explained,#NAME?,2022/5/4,computer science,55719,1606,802372,0.0020707387038419378
1493,Introduction to Programming and Computer Science - Full Course,zOjov-2OZ0E,2020/4/21,computer science,131961,3037,4849924,0.004706000654019257
1494,Map of Computer Science,SzJ46YA_RaA,2017/9/6,computer science,202969,3572,4801805,0.006861827019708658
1495,3 years of Computer Science in 8 minutes,ReVeUvwTGdU,2018/7/24,computer science,186881,8575,7004107,0.008385164255398207
1496,An Entire Computer Science Degree in 12 Minutes,EJiVWoFk8GA,2022/8/6,computer science,10317,757,165623,0.0006131556304429288
1497,Computer Scientist Explains One Concept in 5 Levels of Difficulty | WIRED,fOGdb1CTu5c,2022/1/18,computer science,128268,4356,4991078,0.005083243890642843
1498,Early Computing: Crash Course Computer Science #1,O5nskjZ_GoI,2017/2/22,computer science,62009,1740,3134189,0.002345167304821579
1499,Computer Science in 10 Minutes,A45p5e86Lpw,2020/9/21,computer science,24508,1455,374241,0.0012624039721817635
1500,Computer Science degree: What you need to know,k0GlqFrRQI0,2020/6/1,computer science,6806,774,215489,0.0005741445258737839
1501,Computer Scientist Explains Machine Learning in 5 Levels of Difficulty | WIRED,5q87K1WaoFI,2021/8/18,computer science,42940,1735,1407319,0.0018143873099730555
1502,My Computer Science Degree in 8 Minutes,dh7IwmBQZeI,2021/11/8,computer science,13004,376,318419,0.0004859300387368985
1503,Computer Science Careers and Subfields,2VpDcjFshJI,2017/8/21,computer science,8864,326,351985,0.0003621380049599466
1504,My Regrets as a Computer Science Student,xa6me8wou_k,2019/7/3,computer science,63890,2427,1732512,0.002622873161954446
1505,What Is Computer Science?,AnVBCyzNgaU,2016/7/15,computer science,2143,77,198844,9.21174637729654e-05
1506,Computer science is for everyone | Hadi Partovi | TEDxRainier,FpMNs7H24X0,2014/12/8,computer science,10846,380,759857,0.0004482988185750565
1507,Is a Computer Science Degree Worth It?,c-41IY0bOGU,2020/3/5,computer science,11672,1285,302924,0.0009569364653451197
1508,2021&#39;s Biggest Breakthroughs in Math and Computer Science,9uASADiYe_8,2021/12/23,computer science,33558,814,950825,0.0012029794654431828
1509,Top 10 BEST Career Paths For Computer Science Majors ($100k+ Jobs),OhuduvuenYQ,2022/6/16,computer science,752,53,16115,4.347642857533342e-05
1510,Boolean Logic &amp; Logic Gates: Crash Course Computer Science #3,gI-qXk7XojA,2017/3/8,computer science,47204,1277,2302755,0.0017657132969966397
1511,"Lec 1 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",k6U-i4gXkLM,2009/8/20,computer science,61813,3416,6091315,0.0032183451571677524
1512,6 Reasons Why Computer Science is the Best Major,ywBD6HiD8vQ,2020/11/6,computer science,4557,379,97136,0.0002975048565563739
1513,Computer Science Degree Vs Computer Engineering Degree (Which Is Better?),sdDklIYkWA0,2022/6/18,computer science,1514,251,37830,0.00017897912630331637
1514,5 Things I Wish I Knew Before Majoring in Computer Science,TOSxb5aXKlk,2020/7/14,computer science,2596,177,56994,0.00014668446369923207
1515,Things New Computer Science Students Need to Know,G6IN2UxMFpU,2020/9/7,computer science,7452,581,113080,0.00046295436286653035
1516,The Math Needed for Computer Science,eSFA1Fp8jcU,2018/4/21,computer science,59163,1583,1754969,0.0021713605193301386
1517,The Man Who Revolutionized Computer Science With Math,rkZzg7Vowao,2022/5/17,computer science,62172,1458,1345420,0.002203724140882607
1518,Computer science education: why does it suck so much and what if it didnât? | Ashley Gavin | TEDxNYU,5jmN_tBS0t4,2015/7/21,computer science,11911,1388,610308,0.0010292942895299996
1519,Should YOU Major In Computer Science? (2022),FPu2S_qEN5s,2019/8/27,computer science,16747,1532,525081,0.0011794968909166652
1520,Intro to Algorithms: Crash Course Computer Science #13,rL8X2mlNHPM,2017/5/24,computer science,28944,775,1515048,0.0010841958191381044
1521,What You Need to Succeed in Computer Science,D1qnuKSfPOg,2020/11/24,computer science,4849,197,82596,0.00020410960124665693
1522,Introduction to Graph Theory: A Computer Science Perspective,LFKZLXVO-Dg,2020/6/14,computer science,13406,314,362229,0.00047672418774679504
1523,Day in the Life of a Computer Science Student at Waterloo,M85EcbfhH9A,2022/8/12,computer science,1149,146,17156,0.00010662741685764463
1524,The Computer Science Iceberg Explained (Part 1),H565avw-ufk,2022/2/6,computer science,27889,962,437660,0.001098845753253722
1525,"CS50 FULL REVIEW  - Best Course to Learn Computer Science in 2022? (edX, Harvard)",#NAME?,2022/2/8,computer science,10409,385,199395,0.000421610160060212
1526,Computer Science isn&#39;t programming! // How to become a Master Programmer // Featuring Dr Chuck,z3o6yEzcnLc,2022/4/10,computer science,10292,653,327463,0.0005555487948989954
1527,Computer Science Terminology,LtoBGQPuu1c,2018/11/8,computer science,5213,145,135056,0.00019289572745513956
1528,My HONEST College Advice For Computer Science Majors // as a senior computer science student,bJCzuGbg4s4,2021/12/27,computer science,909,32,24612,3.62562101929199e-05
1529,Representing Numbers and Letters with Binary: Crash Course Computer Science #4,1GSjbWt0c9M,2017/3/15,computer science,30095,1186,1530735,0.0012743591331240928
1530,Registers and RAM: Crash Course Computer Science #6,fpnE6UAfbtU,2017/3/29,computer science,37041,1190,1672442,0.0014493144989749522
1531,Is Computer Science Right for You?,ReQdX04S00w,2022/2/24,computer science,61424,692,872859,0.001989240336477345
1532,Everything You Need to Know as a Computer Science Student,aDfqRbGk_Yk,2019/11/22,computer science,6557,215,179728,0.00025511985236492527
1533,The Traveling Salesman Problem: When Good Enough Beats Perfect,GiDsjIBOVoA,2022/7/26,computer science,7812,408,143959,0.0003731419960292439
1534,Online Computer Science Bachelor&#39;s - Colorado State University,ec5vegLMkTM,2021/1/20,computer science,32,5,83073,1.4708971975710325e-05
1535,Electronic Computing: Crash Course Computer Science #2,LN0ucKNX0hc,2017/3/1,computer science,32189,878,1750656,0.001213953097958926
1536,My College Advice for Computer Science Majors (after graduating 6 years ago),DUnjnfcpn3M,2020/6/10,computer science,11395,542,282641,0.0005184350444850601
1537,Data Structures - Computer Science Course for Beginners,zg9ih6SVACc,2020/9/8,computer science,22667,588,939411,0.0008335298222768327
1538,Conquering Math as a Computer Science Student,yKJz5IntDW8,2018/8/10,computer science,4440,307,95826,0.0002532915019473136
1539,Kirbyâs Dream Buffet â?Overview Trailer â?Nintendo Switch,mQqVCYDD3sA,2022/8/11,nintendo,40994,3946,1115596,0.0030042810173943127
1540,Sonic Frontiers - Story Trailer - Nintendo Switch,zDZAbmxP7Yw,2022/8/23,nintendo,33773,4225,655844,0.0030890800186477137
1541,Top 10 Nintendo 3DS Games| The Completionist,Yaf9h-Rceus,2022/8/24,nintendo,5333,883,87181,0.0006293529554436703
1542,Splatoon 3 Direct - Nintendo Switch,aiuIZN0KDFQ,2022/8/10,nintendo,93512,11770,2467290,0.008589152520452939
1543,Nintendo&#39;s Surprising Event Revealed And Tons of New Games Get Announced | News Wave,z7SGxS0h8YQ,2022/8/24,nintendo,4996,791,86658,0.000565693688332657
1544,Nintendo Direct Mini: Partner Showcase | 6.28.2022,dKB3WXRWTCM,2022/6/28,nintendo,93420,11201,2745019,0.008227415885270269
1545,We&#39;ve Played Splatoon 3 - Is It Any Good?,I0wIauQ0wMs,2022/8/24,nintendo,2677,390,51017,0.00028091471514237615
1546,Mario Kart 8 Deluxe â?Booster Course Pass - Wave 2 Release Date - Nintendo Switch,xBly7QHQkYA,2022/7/28,nintendo,88302,10753,2173854,0.00787930763032631
1547,Nintendo Switch OLED Kirby Edition,uS5exTLvQVo,2022/8/24,nintendo,959,87,9269,6.693643263346852e-05
1548,Xenoblade Chronicles 3 Direct - Nintendo Switch,hoHvpS2x8us,2022/6/22,nintendo,27953,6430,848504,0.004498514980386405
1549,ON A JOUE A SPLATOON 3 EN AVANT PREMIERE SUR NINTENDO SWITCH !,_sapOflid6o,2022/8/24,nintendo,3465,317,59232,0.0002436145087198267
1550,Denuvo Is Bringing DRM To Nintendo Switch - And This Is NOT GOOD!,QrW6gVz7H5M,2022/8/24,nintendo,2208,837,37340,0.000579112080976916
1551,Nintendo Switch games that will be NOSTALGIC...,U_VQPOYJxpI,2022/8/24,nintendo,7455,160,71578,0.0002587097111791436
1552,LEGO Star Wars: The Skywalker Saga Nintendo Switch NEW PATCH Review!,tDdvopwhCaE,2022/8/23,nintendo,697,120,17418,8.534685409844273e-05
1553,Deep Cut: Anarchy Rainbow - Splatoon 3 - Nintendo Switch,DtMOAvOWTvY,2022/8/10,nintendo,59959,5338,1310018,0.004123154549509794
1554,"ð¨ DÃPÃCHEZ-VOUS ð¨ Ces PROMOS disparaissent bientÃ´t du PS Store, Xbox Store, Nintendo eShop...",96mrgd8-3yE,2022/8/24,nintendo,406,57,13184,4.12429572334725e-05
1555,Nintendo&#39;s Big Switch Reveal Means No Direct? + PSVR 2 Coming Soon!,cCyPBq_u638,2022/8/23,nintendo,1897,349,36948,0.0002471163666307051
1556,This &quot;Nintendo Switch Lite OLED PRO&quot; can play ANYTHING!,T17B7v6T8W4,2022/8/23,nintendo,7166,897,156610,0.0006564273557256039
1557,Splatoon 3 Direct â?10/08/2022,QkQ2TlVoXVg,2022/8/10,nintendo,4122,567,112040,0.0004108596647172994
1558,Nintendo Switch: Unboxing &amp; Review,y9b2vxjP0po,2017/3/9,nintendo,54951,6290,5370346,0.00473840409338755
1560,18 AMAZING Nintendo Switch secrets! ð¥ð±ð¤¯,tOtVkaGqtbQ,2022/7/31,nintendo,3769,590,180396,0.0004233339647515804
1561,Nintendo Switch OLED Review Vs Original | One Month Later,TlBU5LfBEcM,2021/11/3,nintendo,8058,662,566503,0.0005293351099150809
1562,PokÃ©mon Presents | 08.03.2022,ojiBuA97rdc,2022/8/3,nintendo,119930,11926,3432799,0.009012438738984965
1563,Evolution of Nintendo [1889-2022],q6S7VOi3E5k,2021/3/6,nintendo,92823,5623,8295441,0.005040423110224378
1564,Splatoon 3: Early Switch Multiplayer Hands-on - How Is Nintendo&#39;s Shooter Shaping Up?,JDB-Vm4eqTk,2022/8/24,nintendo,2104,481,46065,0.0003370494972069418
1565,OLED Nintendo Switch Unboxing!,46C33cO4A3c,2021/11/15,nintendo,20892,976,640120,0.0009439464126703069
1566,The WEIRD Nintendo Switch Accessories on Amazon,aJ8ZOtE--_g,2021/9/29,nintendo,79878,3067,2750006,0.003306072113155351
1567,"I Customized A Nintendo Switch In 10 Hours, 1 Hour, 10 Minutes, 1 Minute &amp; 10 Seconds - Challenge",28RxpkcVAFw,2021/2/28,nintendo,565673,35186,31667627,0.03031139257323386
1568,Nintendo employees when their joycons drift,sgNyDjjDCD4,2021/2/26,nintendo,350411,15822,6058858,0.015438823013479003
1570,Top 10 Must Have Nintendo Switch Games! 2022 Guide,AsuXEeDKRoQ,2022/5/17,nintendo,7785,331,621651,0.00035038315809583797
1571,Bayonetta 3 - Release Date Revealed - Nintendo Switch,gOGJGv6OoXA,2022/7/13,nintendo,43557,4766,514758,0.003545276999688584
1572,Nintendo Switch Online Is About To Get VERY Interesting In 2022...,LoumzWmxUDo,2022/8/16,nintendo,3016,573,56101,0.0004049469103419509
1573,Splatoon 3 DEBERÃA SER GRATIS: Jugamos EL MEJOR SHOOTER ONLINE ð (Nintendo Switch),LKkUMbagFcc,2022/8/24,nintendo,2118,245,35759,0.0001810629989270345
1574,Â¡RUMORES apuntan a un NINTENDO DIRECT el DÃA 14 de SEPTIEMBRE! Â¿NUEVO STAR FOX en CAMINO?,EvMp_cnU1Cc,2022/8/24,nintendo,221,35,2225,2.5029152927527457e-05
1575,Nintendo Switch: Five Years In - Scott The Woz,92F46l6vpRs,2022/6/8,nintendo,89783,7013,2610708,0.005591347333709905
1576,Splatoon 3 â?Release Date Revealed  - Nintendo Switch,Rkz-PjCQjWk,2022/4/22,nintendo,77209,8351,1700683,0.006222970502706295
1577,Nintendo has been accused...,_bFhv1gXFrc,2022/8/17,nintendo,5437,1020,109574,0.0007213084505999494
1578,"LA FECHA DEFINITIVA del NINTENDO DIRECT con ZELDA, METROID y MARIO!? | Nuevo Star Fox | PS Showcase",6i0BA-cDnrU,2022/8/24,nintendo,814,85,12274,6.377286005709309e-05
1579,"Pokemon Presents - Official Full Presentation (August 3, 2022)",nHnh15pScSI,2022/8/3,nintendo,4936,750,208877,0.0005391580037916934
1580,"No One Has The Balls To Make This Nintendo Video, So I Will",JbTvmqtskYY,2022/8/18,nintendo,4972,1307,87422,0.000911214637801919
1581,Mario Strikers: Battle League - 1st Free Update - Nintendo Switch,29qaA3suXBk,2022/7/19,nintendo,28895,6897,707813,0.004816945816155705
1582,nintendo switch OLED unboxing (+ accessories!!) ð¶ðð¸,k1wBOG4v3T4,2021/12/22,nintendo,22443,300,681002,0.0007427933942038111
1583,Nintendo Switch accessories you NEED!,#NAME?,2022/8/22,nintendo,24496,257,254500,0.0007895498048587721
1584,The Nintendo Switch BIGGEST SECRET Has Finally Been Revealed....,xvCmnfVQQRE,2022/8/21,nintendo,3675,685,85298,0.00048468422530538593
1585,Nintendo Switch HUNTING in NEW YORK CITY!,8nkTemr8AVY,2022/7/20,nintendo,15392,1232,297966,0.0009755971411255429
1586,Steam Deck is the &quot;END&quot; of Nintendo Switch?,xc7d1iU7SVI,2022/5/23,nintendo,24059,3355,805728,0.0024275461458452964
1587,Xbox REVEALS Big Updates For Xbox Series X Exclusives &amp; Xbox Game Pass For PC | Xbox News,kVMMvvKkJpM,2022/8/24,xbox,926,258,16396,0.0001796336134457295
1588,Xbox Says Console Exclusives are Fading Away,mxjMX7ziMNc,2022/8/24,xbox,1079,473,16451,0.00032669996491593693
1589,Xbox &amp; Bethesda Games Showcase 2022,rOYnwhKwlw8,2022/6/12,xbox,115164,5254,4098562,0.005150570934323413
1590,Xbox just said &quot;Console Exclusives are DOOMED&quot; but will PlayStation AGREE?,sN9kJY3Ie4s,2022/8/24,xbox,1209,1167,19967,0.0008023927647208137
1591,Best Gamescom 2022 Game Reveals | Huge Xbox Game Pass Game Steals the Show | News Dose,rnn-sfBHX7o,2022/8/24,xbox,858,162,18992,0.00011455307353820702
1592,The Xbox Series S: Should You Buy One?,5xRFvRGMwho,2021/10/14,xbox,24017,3549,1148562,0.0025576718656920095
1593,Evolution of Xbox (Animation),qV_dH7cfbMs,2020/8/14,xbox,64432,5717,4526546,0.0044812921780634845
1594,If I Can Fix This Xbox Series X I&#39;ll GIVE IT AWAY!!!,pIZW8eoxQ5o,2022/8/24,xbox,6900,383,114921,0.000341286980259918
